,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,MLS#,LATITUDE,LONGITUDE,FILENAME,COLLECTION,NEIGHBORHOOD
5850,2018-07-18,Single Family Residential,3750 W 113Th St,Inglewood,CA,90303.0,565000,3.0,2.0,1208.0,6022.0,1922.0,553.0,468.0,0.0,18-350750,33.9316993,-118.33909969999999,inglewood_04_sfh_3_beds.csv,1,Inglewood
8682,2018-10-24,Single Family Residential,3818 W 115Th St,Hawthorne,CA,90250.0,551000,3.0,2.0,1595.0,6002.0,1968.0,458.0,345.0,0.0,PW18244922,33.929717499999995,-118.3402821,hawthorne_sfh_3beds_750_max.csv,1,Hawthorne
5800,2018-10-24,Single Family Residential,3818 W 115Th St,Hawthorne,CA,90250.0,551000,3.0,2.0,1595.0,6002.0,1968.0,455.0,345.0,0.0,PW18244922,33.929717499999995,-118.3402821,inglewood_04_sfh_3_beds.csv,1,Inglewood
8375,2018-12-28,Townhouse,3825 W 113Th St,Inglewood,CA,90303.0,580000,3.0,2.0,1565.0,6017.0,1953.0,393.0,371.0,0.0,PW18263802,33.9321201,-118.34028459999999,hawthorne_nosfh_nocondo.csv,1,Hawthorne
8811,2018-12-28,Townhouse,3825 W 113Th St,Inglewood,CA,90303.0,580000,3.0,2.0,1565.0,6017.0,1953.0,390.0,371.0,0.0,PW18263802,33.9321201,-118.34028459999999,inglewood_01_noSFH_nocondo.csv,1,Inglewood
4519,2018-05-21,Townhouse,39 Via Granada,Rolling Hills Estates,CA,90274.0,950000,3.0,2.25,2006.0,12019.0,1968.0,614.0,474.0,365.0,PV18086696,33.7731282,-118.38331740000001,rolling-hills-estates_no_sfh.csv,1,Rolling Hills Estates
18181,2018-05-21,Townhouse,39 Via Granada,Rolling Hills Estates,CA,90274.0,950000,3.0,2.25,2006.0,12019.0,1968.0,627.0,474.0,365.0,PV18086696,33.7731282,-118.38331740000001,rancho-palos-verdes_nosfh.csv,2,Rancho Palos Verdes
6991,2019-12-06,Townhouse,3905 Crest Dr,Manhattan Beach,CA,90266.0,1940000,3.0,1.5,1411.0,2092.0,1932.0,50.0,1375.0,0.0,SB19240278,33.902570399999995,-118.41805430000001,manhattan_beach_no_sfh.csv,1,Manhattan Beach
9165,2019-12-06,Townhouse,3905 Crest Dr,Manhattan Beach,CA,90266.0,1940000,3.0,1.5,1411.0,2092.0,1932.0,47.0,1375.0,0.0,SB19240278,33.902570399999995,-118.41805430000001,el-segundo.csv,1,El Segundo
1880,2019-04-30,Single Family Residential,3917 Via Solano,Palos Verdes Estates,CA,90274.0,1410000,3.0,1.75,1690.0,7317.0,1952.0,270.0,834.0,0.0,SB19018927,33.80383870000001,-118.36434270000001,palos-verdes-estates_0_to_3_beds.csv,1,Palos Verdes Estates
13826,2019-04-30,Single Family Residential,3917 Via Solano,Palos Verdes Estates,CA,90274.0,1410000,3.0,1.75,1690.0,7317.0,1952.0,282.0,834.0,0.0,SB19018927,33.80383870000001,-118.36434270000001,torrance_sfh-900K-plus.csv,2,Torrance
13946,2019-12-19,Single Family Residential,3920 Via Solano,Palos Verdes Estates,CA,90274.0,1585000,3.0,3.0,2182.0,7126.0,1939.0,49.0,726.0,0.0,SB19213052,33.803403100000004,-118.3641601,torrance_sfh-900K-plus.csv,2,Torrance
1832,2019-12-19,Single Family Residential,3920 Via Solano,Palos Verdes Estates,CA,90274.0,1585000,3.0,3.0,2182.0,7126.0,1939.0,37.0,726.0,0.0,SB19213052,33.803403100000004,-118.3641601,palos-verdes-estates_0_to_3_beds.csv,1,Palos Verdes Estates
13954,2019-11-18,Single Family Residential,3945 Via Solano,Palos Verdes Estates,CA,90274.0,1345000,3.0,1.75,1298.0,7210.0,1937.0,80.0,1036.0,0.0,PV19215667,33.8038083,-118.3630188,torrance_sfh-900K-plus.csv,2,Torrance
1828,2019-11-18,Single Family Residential,3945 Via Solano,Palos Verdes Estates,CA,90274.0,1345000,3.0,1.75,1298.0,7210.0,1937.0,68.0,1036.0,0.0,PV19215667,33.8038083,-118.3630188,palos-verdes-estates_0_to_3_beds.csv,1,Palos Verdes Estates
19509,2019-11-22,Single Family Residential,3949 Via Cardelina,Palos Verdes Estates,CA,90274.0,1275000,2.0,1.5,1606.0,7912.0,1953.0,76.0,794.0,0.0,SB19242727,33.8029805,-118.3630416,torrance_sfh-0-2-beds.csv,2,Torrance
1830,2019-11-22,Single Family Residential,3949 Via Cardelina,Palos Verdes Estates,CA,90274.0,1275000,2.0,1.5,1606.0,7912.0,1953.0,64.0,794.0,0.0,SB19242727,33.8029805,-118.3630416,palos-verdes-estates_0_to_3_beds.csv,1,Palos Verdes Estates
13939,2019-12-20,Single Family Residential,4041 Via Solano,Palos Verdes Estates,CA,90274.0,1428000,3.0,2.0,1491.0,7796.0,1938.0,48.0,958.0,0.0,PV19181666,33.8027853,-118.3606905,torrance_sfh-900K-plus.csv,2,Torrance
1831,2019-12-20,Single Family Residential,4041 Via Solano,Palos Verdes Estates,CA,90274.0,1428000,3.0,2.0,1491.0,7796.0,1938.0,36.0,958.0,0.0,PV19181666,33.8027853,-118.3606905,palos-verdes-estates_0_to_3_beds.csv,1,Palos Verdes Estates
7878,2019-08-30,Condo/Co-op,4057 W 147Th St #101,Lawndale,CA,90260.0,595000,3.0,2.75,1685.0,14951.0,1995.0,145.0,353.0,250.0,PW19136685,33.8986113,-118.3452396,lawndale.csv,1,Lawndale
10342,2019-08-30,Condo/Co-op,4057 W 147Th St #101,Lawndale,CA,90260.0,595000,3.0,2.75,1685.0,14951.0,1995.0,148.0,353.0,250.0,PW19136685,33.8986113,-118.3452396,hawthorne_condos.csv,1,Hawthorne
8508,2018-12-17,Single Family Residential,4102 W 111Th St,Inglewood,CA,90304.0,549900,3.0,2.0,1385.0,5395.0,1979.0,404.0,397.0,0.0,OC18218247,33.934357,-118.3464003,hawthorne_sfh_3beds_750_max.csv,1,Hawthorne
5051,2018-12-17,Single Family Residential,4102 W 111Th St,Inglewood,CA,90304.0,549900,3.0,2.0,1385.0,5395.0,1979.0,401.0,397.0,0.0,OC18218247,33.934357,-118.3464003,lennox.csv,1,Inglewood
8337,2018-07-11,Townhouse,4115 W 111Th St,Inglewood,CA,90304.0,630000,3.0,2.0,1411.0,6045.0,1927.0,563.0,446.0,0.0,CV18120774,33.93477,-118.34670700000001,hawthorne_nosfh_nocondo.csv,1,Hawthorne
5053,2018-07-11,Townhouse,4115 W 111Th St,Inglewood,CA,90304.0,630000,3.0,2.0,1411.0,6045.0,1927.0,560.0,446.0,0.0,CV18120774,33.93477,-118.34670700000001,lennox.csv,1,Inglewood
9550,2018-04-10,Single Family Residential,4117 Via Solano,Palos Verdes Estates,CA,90274.0,2450000,4.0,4.0,3062.0,7802.0,2006.0,655.0,800.0,0.0,SB18032814,33.8017408,-118.3594122,palos-verdes-estates_4_plus_beds.csv,1,Palos Verdes Estates
13621,2018-04-10,Single Family Residential,4117 Via Solano,Palos Verdes Estates,CA,90274.0,2450000,4.0,4.0,3062.0,7802.0,2006.0,667.0,800.0,0.0,SB18032814,33.8017408,-118.3594122,torrance_sfh-4beds-900K-plus.csv,2,Torrance
7769,2018-12-13,Townhouse,4138 W 170Th St,Lawndale,CA,90260.0,652000,4.0,2.5,2205.0,6252.0,1991.0,405.0,296.0,0.0,SB18170475,33.876903999999996,-118.347199,lawndale.csv,1,Lawndale
12964,2018-12-13,Townhouse,4138 W 170Th St,Lawndale,CA,90260.0,652000,4.0,2.5,2205.0,6252.0,1991.0,420.0,296.0,0.0,SB18170475,33.876903999999996,-118.347199,torrance_townhome-600K_plus.csv,2,Torrance
18069,2019-07-24,Single Family Residential,4149 Via Solano,Palos Verdes Estates,CA,90274.0,1775000,5.0,3.0,2827.0,10605.0,1959.0,197.0,628.0,0.0,OC19052155,33.8006963,-118.35813390000001,torrance_sfh-5-plus-beds.csv,2,Torrance
9579,2019-07-24,Single Family Residential,4149 Via Solano,Palos Verdes Estates,CA,90274.0,1775000,5.0,3.0,2827.0,10605.0,1959.0,185.0,628.0,0.0,OC19052155,33.8006963,-118.35813390000001,palos-verdes-estates_4_plus_beds.csv,1,Palos Verdes Estates
9166,2020-01-13,Condo/Co-op,4216 Highland Ave Unit H,Manhattan Beach,CA,90266.0,1575000,3.0,3.0,1473.0,10790.0,1989.0,9.0,1069.0,386.0,SB19276572,33.90466970000001,-118.41911699999999,el-segundo.csv,1,El Segundo
7042,2020-01-13,Condo/Co-op,4216 Highland Ave Unit H,Manhattan Beach,CA,90266.0,1575000,3.0,3.0,1473.0,10790.0,1989.0,12.0,1069.0,386.0,SB19276572,33.90466970000001,-118.41911699999999,manhattan_beach_no_sfh.csv,1,Manhattan Beach
7801,2018-12-24,Single Family Residential,4227 Redondo Beach Blvd,Lawndale,CA,90260.0,600000,3.0,1.0,1003.0,5003.0,1944.0,394.0,598.0,0.0,SB18265182,33.8756114,-118.3498246,lawndale.csv,1,Lawndale
13397,2018-12-24,Single Family Residential,4227 Redondo Beach Blvd,Lawndale,CA,90260.0,600000,3.0,1.0,1003.0,5003.0,1944.0,409.0,598.0,0.0,SB18265182,33.8756114,-118.3498246,torrance_sfh-3beds-0-700k.csv,2,Torrance
7996,2019-09-10,Townhouse,4229 W Rosecrans #17,Lawndale,CA,90250.0,415000,2.0,1.5,1277.0,24690.0,1983.0,134.0,325.0,278.0,SB19185062,33.9022173,-118.34905719999999,lawndale.csv,1,Lawndale
8451,2019-09-10,Townhouse,4229 W Rosecrans #17,Lawndale,CA,90250.0,415000,2.0,1.5,1277.0,24690.0,1983.0,137.0,325.0,278.0,SB19185062,33.9022173,-118.34905719999999,hawthorne_nosfh_nocondo.csv,1,Hawthorne
9581,2019-07-15,Single Family Residential,4300 Via Azalea,Palos Verdes Estates,CA,90274.0,1560000,5.0,2.0,2454.0,10807.0,1937.0,194.0,636.0,0.0,PV18120222,33.798540700000004,-118.3571295,palos-verdes-estates_4_plus_beds.csv,1,Palos Verdes Estates
17994,2019-07-15,Single Family Residential,4300 Via Azalea,Palos Verdes Estates,CA,90274.0,1560000,5.0,2.0,2454.0,10807.0,1937.0,206.0,636.0,0.0,PV18120222,33.798540700000004,-118.3571295,torrance_sfh-5-plus-beds.csv,2,Torrance
13558,2018-03-16,Single Family Residential,4309 Via Azalea,Palos Verdes Estates,CA,90274.0,1575000,4.0,2.5,1924.0,10337.0,1956.0,692.0,819.0,0.0,17-265686,33.7988273,-118.35726640000001,torrance_sfh-4beds-900K-plus.csv,2,Torrance
9705,2018-03-16,Single Family Residential,4309 Via Azalea,Palos Verdes Estates,CA,90274.0,1575000,4.0,2.5,1924.0,10337.0,1956.0,680.0,819.0,0.0,17-265686,33.7988273,-118.35726640000001,palos-verdes-estates_4_plus_beds.csv,1,Palos Verdes Estates
10341,2019-06-20,Condo/Co-op,4315 W 145Th St #10,Lawndale,CA,90260.0,429008,3.0,2.5,1084.0,25626.0,1994.0,219.0,396.0,300.0,PW19117520,33.9004164,-118.35104550000001,hawthorne_condos.csv,1,Hawthorne
7877,2019-06-20,Condo/Co-op,4315 W 145Th St #10,Lawndale,CA,90260.0,429008,3.0,2.5,1084.0,25626.0,1994.0,216.0,396.0,300.0,PW19117520,33.9004164,-118.35104550000001,lawndale.csv,1,Lawndale
8251,2018-05-01,Townhouse,4315 W 145Th St #11,Lawndale,CA,90260.0,449600,3.0,2.5,1333.0,25626.0,1994.0,634.0,337.0,300.0,SB18035404,33.900558399999994,-118.35101159999999,hawthorne_nosfh_nocondo.csv,1,Hawthorne
7732,2018-05-01,Townhouse,4315 W 145Th St #11,Lawndale,CA,90260.0,449600,3.0,2.5,1333.0,25626.0,1994.0,631.0,337.0,300.0,SB18035404,33.900558399999994,-118.35101159999999,lawndale.csv,1,Lawndale
13875,2018-07-20,Single Family Residential,4324 Via Azalea,Palos Verdes Estates,CA,90274.0,1758000,3.0,2.5,2054.0,8029.0,1938.0,566.0,856.0,0.0,PV18144755,33.7987234,-118.3567186,torrance_sfh-900K-plus.csv,2,Torrance
1833,2018-07-20,Single Family Residential,4324 Via Azalea,Palos Verdes Estates,CA,90274.0,1758000,3.0,2.5,2054.0,8029.0,1938.0,554.0,856.0,0.0,PV18144755,33.7987234,-118.3567186,palos-verdes-estates_0_to_3_beds.csv,1,Palos Verdes Estates
15740,2019-07-08,Single Family Residential,44 The Strand,Hermosa Beach,CA,90254.0,5600000,5.0,3.0,2317.0,3607.0,1907.0,213.0,2417.0,0.0,SB19005603,33.8533054,-118.39800759999999,redondo_sfh-4_plus_beds.csv,2,Redondo Beach
5244,2019-07-08,Single Family Residential,44 The Strand,Hermosa Beach,CA,90254.0,5600000,5.0,3.0,2317.0,3607.0,1907.0,201.0,2417.0,0.0,SB19005603,33.8533054,-118.39800759999999,hermosa-beach_sfh.csv,1,Hermosa Beach
13878,2018-08-16,Single Family Residential,4405 Via Valmonte,Palos Verdes Estates,CA,90274.0,1625000,3.0,2.0,2456.0,9622.0,1975.0,539.0,662.0,0.0,SB18118445,33.7981402,-118.3565245,torrance_sfh-900K-plus.csv,2,Torrance
1934,2018-08-16,Single Family Residential,4405 Via Valmonte,Palos Verdes Estates,CA,90274.0,1625000,3.0,2.0,2456.0,9622.0,1975.0,527.0,662.0,0.0,SB18118445,33.7981402,-118.3565245,palos-verdes-estates_0_to_3_beds.csv,1,Palos Verdes Estates
9665,2018-03-13,Single Family Residential,4415 Via Azalea,Palos Verdes Estates,CA,90274.0,1560000,4.0,3.0,2971.0,10249.0,1964.0,683.0,525.0,0.0,PV17103249,33.798466999999995,-118.355737,palos-verdes-estates_4_plus_beds.csv,1,Palos Verdes Estates
13542,2018-03-13,Single Family Residential,4415 Via Azalea,Palos Verdes Estates,CA,90274.0,1560000,4.0,3.0,2971.0,10249.0,1964.0,695.0,525.0,0.0,PV17103249,33.798466999999995,-118.355737,torrance_sfh-4beds-900K-plus.csv,2,Torrance
18975,2018-11-09,Single Family Residential,4619 Browndeer Lane Ln,Rolling Hills Estates,CA,90275.0,1450000,6.0,2.75,3297.0,13704.0,1965.0,455.0,440.0,0.0,PV18237510,33.774063899999994,-118.36151219999999,rancho-palos-verdes_sfh-4plus-beds-0-to-1pt5mil.csv,2,Rancho Palos Verdes
10816,2018-11-09,Single Family Residential,4619 Browndeer Lane Ln,Rolling Hills Estates,CA,90275.0,1450000,6.0,2.75,3297.0,13704.0,1965.0,442.0,440.0,0.0,PV18237510,33.774063899999994,-118.36151219999999,rolling-hills-estates_01_sfh.csv,1,Rolling Hills Estates
18900,2018-08-03,Single Family Residential,4622 Browndeer Ln,Rancho Palos Verdes,CA,90275.0,1230000,4.0,2.5,2148.0,11995.0,1966.0,553.0,573.0,0.0,SB18135402,33.773841100000006,-118.36192309999998,rancho-palos-verdes_sfh-4plus-beds-0-to-1pt5mil.csv,2,Rancho Palos Verdes
10877,2018-08-03,Single Family Residential,4622 Browndeer Ln,Rancho Palos Verdes,CA,90275.0,1230000,4.0,2.5,2148.0,11995.0,1966.0,540.0,573.0,0.0,SB18135402,33.773841100000006,-118.36192309999998,rolling-hills-estates_01_sfh.csv,1,Rolling Hills Estates
18899,2019-02-07,Single Family Residential,4630 Browndeer Ln,Rancho Palos Verdes,CA,90275.0,1235000,6.0,3.0,2711.0,11998.0,1966.0,365.0,456.0,0.0,PV18260404,33.7739961,-118.3621057,rancho-palos-verdes_sfh-4plus-beds-0-to-1pt5mil.csv,2,Rancho Palos Verdes
10830,2019-02-07,Single Family Residential,4630 Browndeer Ln,Rancho Palos Verdes,CA,90275.0,1235000,6.0,3.0,2711.0,11998.0,1966.0,352.0,456.0,0.0,PV18260404,33.7739961,-118.3621057,rolling-hills-estates_01_sfh.csv,1,Rolling Hills Estates
10831,2018-05-15,Single Family Residential,4633 Browndeer Ln,Rolling Hills Estates,CA,90275.0,1200000,5.0,3.0,2372.0,13483.0,1965.0,620.0,506.0,0.0,SB18057774,33.774345200000006,-118.36183179999999,rolling-hills-estates_01_sfh.csv,1,Rolling Hills Estates
18987,2018-05-15,Single Family Residential,4633 Browndeer Ln,Rolling Hills Estates,CA,90275.0,1200000,5.0,3.0,2372.0,13483.0,1965.0,633.0,506.0,0.0,SB18057774,33.774345200000006,-118.36183179999999,rancho-palos-verdes_sfh-4plus-beds-0-to-1pt5mil.csv,2,Rancho Palos Verdes
19301,2018-07-11,Single Family Residential,4690 Browndeer Ln,Rancho Palos Verdes,CA,90275.0,1240000,3.0,1.75,1854.0,15086.0,1966.0,576.0,669.0,0.0,SB18113507,33.7752074,-118.36352099999999,rancho-palos-verdes_sfh_0-3_beds.csv,2,Rancho Palos Verdes
10960,2018-07-11,Single Family Residential,4690 Browndeer Ln,Rancho Palos Verdes,CA,90275.0,1240000,3.0,1.75,1854.0,15086.0,1966.0,563.0,669.0,0.0,SB18113507,33.7752074,-118.36352099999999,rolling-hills-estates_01_sfh.csv,1,Rolling Hills Estates
18914,2019-04-17,Single Family Residential,4708 Browndeer Ln,Palos Verdes Peninsula,CA,90275.0,1175000,4.0,3.0,2189.0,8975.0,1966.0,296.0,537.0,0.0,SB19031507,33.7757636,-118.36370359999998,rancho-palos-verdes_sfh-4plus-beds-0-to-1pt5mil.csv,2,Rancho Palos Verdes
11084,2019-04-17,Single Family Residential,4708 Browndeer Ln,Palos Verdes Peninsula,CA,90275.0,1175000,4.0,3.0,2189.0,8975.0,1966.0,283.0,537.0,0.0,SB19031507,33.7757636,-118.36370359999998,rolling-hills-estates_01_sfh.csv,1,Rolling Hills Estates
12323,2019-12-31,Single Family Residential,4709 W 173Rd St,Lawndale,CA,90260.0,530000,1.0,1.0,680.0,5782.0,1923.0,37.0,779.0,0.0,DW20000824,33.874111799999994,-118.35972029999999,redondo_sfh-0_3_beds_1M_or_less.csv,2,Redondo Beach
8032,2019-12-31,Single Family Residential,4709 W 173Rd St,Lawndale,CA,90260.0,530000,1.0,1.0,680.0,5782.0,1923.0,22.0,779.0,0.0,DW20000824,33.874111799999994,-118.35972029999999,lawndale.csv,1,Lawndale
7733,2018-05-07,Townhouse,4714 W 149Th St,Lawndale,CA,90260.0,700000,3.0,3.0,2165.0,12083.0,1992.0,625.0,323.0,150.0,18-318516,33.8960764,-118.3600215,lawndale.csv,1,Lawndale
8253,2018-05-07,Townhouse,4714 W 149Th St,Lawndale,CA,90260.0,700000,3.0,3.0,2165.0,12083.0,1992.0,628.0,323.0,150.0,18-318516,33.8960764,-118.3600215,hawthorne_nosfh_nocondo.csv,1,Hawthorne
10336,2018-03-01,Condo/Co-op,4727 W 147Th #128,Lawndale,CA,90260.0,339000,2.0,2.0,867.0,84520.0,1974.0,695.0,391.0,315.0,PW18010947,33.898694,-118.3604723,hawthorne_condos.csv,1,Hawthorne
7736,2018-03-01,Condo/Co-op,4727 W 147Th #128,Lawndale,CA,90260.0,339000,2.0,2.0,867.0,84520.0,1974.0,692.0,391.0,315.0,PW18010947,33.898694,-118.3604723,lawndale.csv,1,Lawndale
7955,2018-03-02,Condo/Co-op,4727 W 147Th St #127,Lawndale,CA,90260.0,260000,2.0,2.0,867.0,84520.0,1974.0,691.0,300.0,320.0,217034126,33.898694,-118.3604723,lawndale.csv,1,Lawndale
10347,2018-03-02,Condo/Co-op,4727 W 147Th St #127,Lawndale,CA,90260.0,260000,2.0,2.0,867.0,84520.0,1974.0,694.0,300.0,320.0,217034126,33.898694,-118.3604723,hawthorne_condos.csv,1,Hawthorne
10434,2018-06-08,Condo/Co-op,4727 W 147Th St #139,Lawndale,CA,90260.0,325000,2.0,2.0,928.0,84520.0,1974.0,596.0,350.0,315.0,OC18104537,33.898694,-118.3604723,hawthorne_condos.csv,1,Hawthorne
7963,2018-06-08,Condo/Co-op,4727 W 147Th St #139,Lawndale,CA,90260.0,325000,2.0,2.0,928.0,84520.0,1974.0,593.0,350.0,315.0,OC18104537,33.898694,-118.3604723,lawndale.csv,1,Lawndale
10413,2019-04-12,Condo/Co-op,4727 W 147Th St #140,Lawndale,CA,90260.0,340000,2.0,2.0,928.0,84520.0,1974.0,288.0,366.0,320.0,SB19050127,33.898694,-118.3604723,hawthorne_condos.csv,1,Hawthorne
7809,2019-04-12,Condo/Co-op,4727 W 147Th St #140,Lawndale,CA,90260.0,340000,2.0,2.0,928.0,84520.0,1974.0,285.0,366.0,320.0,SB19050127,33.898694,-118.3604723,lawndale.csv,1,Lawndale
10435,2019-07-15,Condo/Co-op,4727 W 147Th St #214,Lawndale,CA,90260.0,359500,2.0,2.0,867.0,84520.0,1974.0,194.0,415.0,321.0,SB19128792,33.898694,-118.3604723,hawthorne_condos.csv,1,Hawthorne
7964,2019-07-15,Condo/Co-op,4727 W 147Th St #214,Lawndale,CA,90260.0,359500,2.0,2.0,867.0,84520.0,1974.0,191.0,415.0,321.0,SB19128792,33.898694,-118.3604723,lawndale.csv,1,Lawndale
10437,2018-09-21,Condo/Co-op,4727 W 147Th St #233,Lawndale,CA,90260.0,325000,2.0,2.0,867.0,84520.0,1974.0,491.0,375.0,315.0,DW18126778,33.898694,-118.3604723,hawthorne_condos.csv,1,Hawthorne
7966,2018-09-21,Condo/Co-op,4727 W 147Th St #233,Lawndale,CA,90260.0,325000,2.0,2.0,867.0,84520.0,1974.0,488.0,375.0,315.0,DW18126778,33.898694,-118.3604723,lawndale.csv,1,Lawndale
7965,2019-08-08,Condo/Co-op,4727 W 147Th St #246,Lawndale,CA,90260.0,375000,3.0,2.0,1141.0,84520.0,1974.0,167.0,329.0,402.0,SB19183223,33.898694,-118.3604723,lawndale.csv,1,Lawndale
10436,2019-08-08,Condo/Co-op,4727 W 147Th St #246,Lawndale,CA,90260.0,375000,3.0,2.0,1141.0,84520.0,1974.0,170.0,329.0,402.0,SB19183223,33.898694,-118.3604723,hawthorne_condos.csv,1,Hawthorne
7987,2019-12-19,Condo/Co-op,4727 W 147Th St #248,Lawndale,CA,90260.0,347000,2.0,1.5,939.0,84520.0,1974.0,34.0,370.0,320.0,PW19170757,33.898694,-118.3604723,lawndale.csv,1,Lawndale
10386,2019-12-19,Condo/Co-op,4727 W 147Th St #248,Lawndale,CA,90260.0,347000,2.0,1.5,939.0,84520.0,1974.0,37.0,370.0,320.0,PW19170757,33.898694,-118.3604723,hawthorne_condos.csv,1,Hawthorne
10370,2018-06-15,Condo/Co-op,4727 W 147Th St #251,Lawndale,CA,90260.0,344000,2.0,2.0,939.0,84520.0,1974.0,589.0,366.0,315.0,SB18020820,33.898694,-118.3604723,hawthorne_condos.csv,1,Hawthorne
7766,2018-06-15,Condo/Co-op,4727 W 147Th St #251,Lawndale,CA,90260.0,344000,2.0,2.0,939.0,84520.0,1974.0,586.0,366.0,315.0,SB18020820,33.898694,-118.3604723,lawndale.csv,1,Lawndale
12322,2019-12-06,Single Family Residential,4728 W 172Nd St,Lawndale,CA,90260.0,773000,3.0,2.0,1510.0,5800.0,1947.0,62.0,512.0,0.0,19-527178,33.8745403,-118.3603709,redondo_sfh-0_3_beds_1M_or_less.csv,2,Redondo Beach
7981,2019-12-06,Single Family Residential,4728 W 172Nd St,Lawndale,CA,90260.0,773000,3.0,2.0,1510.0,5800.0,1947.0,47.0,512.0,0.0,19-527178,33.8745403,-118.3603709,lawndale.csv,1,Lawndale
12321,2018-11-08,Single Family Residential,4731 W 171St St,Lawndale,CA,90260.0,586000,2.0,1.0,783.0,5800.0,1951.0,455.0,748.0,0.0,OC18227223,33.87589129999999,-118.3604166,redondo_sfh-0_3_beds_1M_or_less.csv,2,Redondo Beach
7874,2018-11-08,Single Family Residential,4731 W 171St St,Lawndale,CA,90260.0,586000,2.0,1.0,783.0,5800.0,1951.0,440.0,748.0,0.0,OC18227223,33.87589129999999,-118.3604166,lawndale.csv,1,Lawndale
7745,2018-12-07,Single Family Residential,4734 W 168Th St,Lawndale,CA,90260.0,720000,4.0,2.0,1545.0,5800.0,1947.0,411.0,466.0,0.0,18-402204,33.878226,-118.360258,lawndale.csv,1,Lawndale
15764,2018-12-07,Single Family Residential,4734 W 168Th St,Lawndale,CA,90260.0,720000,4.0,2.0,1545.0,5800.0,1947.0,426.0,466.0,0.0,18-402204,33.878226,-118.360258,redondo_sfh-4_plus_beds.csv,2,Redondo Beach
12316,2018-06-04,Single Family Residential,4735 W 172Nd St,Lawndale,CA,90260.0,715000,3.0,1.0,951.0,5800.0,1953.0,612.0,752.0,0.0,18-336978,33.8749469,-118.36050790000002,redondo_sfh-0_3_beds_1M_or_less.csv,2,Redondo Beach
7767,2018-06-04,Single Family Residential,4735 W 172Nd St,Lawndale,CA,90260.0,715000,3.0,1.0,951.0,5800.0,1953.0,597.0,752.0,0.0,18-336978,33.8749469,-118.36050790000002,lawndale.csv,1,Lawndale
8028,2019-07-26,Single Family Residential,4747 W 149Th St,Lawndale,CA,90260.0,420000,2.0,1.0,1219.0,4342.0,1950.0,180.0,345.0,0.0,SB19032371,33.8965552,-118.3611014,lawndale.csv,1,Lawndale
5175,2019-07-26,Single Family Residential,4747 W 149Th St,Lawndale,CA,90260.0,420000,2.0,1.0,1219.0,4342.0,1950.0,183.0,345.0,0.0,SB19032371,33.8965552,-118.3611014,hawthorne_sfh_2bed_or_less.csv,1,Hawthorne
12478,2019-01-28,Single Family Residential,4756 W 164Th St,Lawndale,CA,90260.0,599000,3.0,1.5,951.0,5265.0,1953.0,374.0,630.0,0.0,SB18272085,33.8816501,-118.3610024,redondo_sfh-0_3_beds_1M_or_less.csv,2,Redondo Beach
7742,2019-01-28,Single Family Residential,4756 W 164Th St,Lawndale,CA,90260.0,599000,3.0,1.5,951.0,5265.0,1953.0,359.0,630.0,0.0,SB18272085,33.8816501,-118.3610024,lawndale.csv,1,Lawndale
11018,2018-08-02,Single Family Residential,4801 Falcon Rock Pl,Rancho Palos Verdes,CA,90275.0,1316259,3.0,2.5,2432.0,7763.0,1966.0,541.0,541.0,0.0,PV18149256,33.779598799999995,-118.3648906,rolling-hills-estates_01_sfh.csv,1,Rolling Hills Estates
19349,2018-08-02,Single Family Residential,4801 Falcon Rock Pl,Rancho Palos Verdes,CA,90275.0,1316259,3.0,2.5,2432.0,7763.0,1966.0,554.0,541.0,0.0,PV18149256,33.779598799999995,-118.3648906,rancho-palos-verdes_sfh_0-3_beds.csv,2,Rancho Palos Verdes
1742,2018-04-13,Single Family Residential,4822 W 131St St,Hawthorne,CA,90250.0,560000,2.0,1.0,794.0,5284.0,1944.0,649.0,705.0,0.0,DW18041865,33.9136269,-118.36219709999999,del-aire.csv,1,Del Aire
5136,2018-04-13,Single Family Residential,4822 W 131St St,Hawthorne,CA,90250.0,560000,2.0,1.0,794.0,5284.0,1944.0,652.0,705.0,0.0,DW18041865,33.9136269,-118.36219709999999,hawthorne_sfh_2bed_or_less.csv,1,Hawthorne
1750,2018-06-26,Single Family Residential,4823 W 137Th St,Hawthorne,CA,90250.0,820000,3.0,2.0,1889.0,5286.0,1952.0,575.0,434.0,0.0,18-340224,33.9079835,-118.3622116,del-aire.csv,1,Del Aire
2415,2018-06-26,Single Family Residential,4823 W 137Th St,Hawthorne,CA,90250.0,820000,3.0,2.0,1889.0,5286.0,1952.0,578.0,434.0,0.0,18-340224,33.9079835,-118.3622116,hawthorne_sfh_3beds_750_plus.csv,1,Hawthorne
5099,2018-05-03,Single Family Residential,4826 W 139Th St,Hawthorne,CA,90250.0,745000,4.0,2.0,1603.0,6001.0,1943.0,632.0,465.0,0.0,18-316148,33.9050508,-118.36227269999999,hawthorne_sfh_2bed_or_less.csv,1,Hawthorne
